entries,sites,replications,growing_periods,time_points,biomass
entry_28,site_1,replication_1,growing_period_4,3.0,2.355401907106589
entry_28,site_1,replication_1,growing_period_4,4.0,1.7595280587766844
entry_28,site_1,replication_1,growing_period_4,5.0,4.034020709262586
entry_28,site_1,replication_1,growing_period_4,6.0,3.124031764946757
entry_28,site_1,replication_1,growing_period_4,7.0,6.724800385261156
entry_28,site_1,replication_1,growing_period_4,8.0,2.3204195176140416
entry_28,site_1,replication_1,growing_period_4,9.0,7.414470318998092
entry_28,site_1,replication_2,growing_period_1,0.0,0.0
entry_28,site_1,replication_2,growing_period_1,1.0,0.8544880858093196
entry_28,site_1,replication_2,growing_period_1,2.0,1.9090668560852904
entry_28,site_1,replication_2,growing_period_1,3.0,2.101760580820282
entry_28,site_1,replication_2,growing_period_1,4.0,2.9589733773104725
entry_28,site_1,replication_2,growing_period_1,5.0,1.7406611739147515
entry_28,site_1,replication_2,growing_period_1,6.0,4.404673086383568
entry_28,site_1,replication_2,growing_period_1,7.0,5.086439492743088
entry_28,site_1,replication_2,growing_period_1,8.0,5.821967185990026
entry_28,site_1,replication_2,growing_period_1,9.0,2.3035113931634497
entry_28,site_1,replication_2,growing_period_2,0.0,0.0
entry_28,site_1,replication_2,growing_period_2,1.0,0.772058122152876
entry_28,site_1,replication_2,growing_period_2,2.0,0.6632275857643481
entry_28,site_1,replication_2,growing_period_2,3.0,2.7550170923579937
entry_28,site_1,replication_2,growing_period_2,4.0,3.513702415262545
entry_28,site_1,replication_2,growing_period_2,5.0,4.617768921402609
entry_28,site_1,replication_2,growing_period_2,6.0,2.358201104608653
entry_28,site_1,replication_2,growing_period_2,7.0,2.9212829734932377
entry_28,site_1,replication_2,growing_period_2,8.0,7.97677697588
entry_28,site_1,replication_2,growing_period_2,9.0,1.677401437424097
entry_28,site_1,replication_2,growing_period_3,0.0,0.0
entry_28,site_1,replication_2,growing_period_3,1.0,0.369217299312232
entry_28,site_1,replication_2,growing_period_3,2.0,0.7080633599420902
entry_28,site_1,replication_2,growing_period_3,3.0,2.3737280981923807
entry_28,site_1,replication_2,growing_period_3,4.0,1.0833472498872285
entry_28,site_1,replication_2,growing_period_3,5.0,3.128000490494551
entry_28,site_1,replication_2,growing_period_3,6.0,4.828307137041729
entry_28,site_1,replication_2,growing_period_3,7.0,0.5749256078661211
entry_28,site_1,replication_2,growing_period_3,8.0,4.182561921716668
entry_28,site_1,replication_2,growing_period_3,9.0,7.801328596509023
entry_28,site_1,replication_2,growing_period_4,0.0,0.0
entry_28,site_1,replication_2,growing_period_4,1.0,0.23315742155606933
entry_28,site_1,replication_2,growing_period_4,2.0,0.21237157978517152
entry_28,site_1,replication_2,growing_period_4,3.0,0.9754976217621362
entry_28,site_1,replication_2,growing_period_4,4.0,3.1322466749076585
entry_28,site_1,replication_2,growing_period_4,5.0,2.5183608120702337
entry_28,site_1,replication_2,growing_period_4,6.0,2.7674035818099343
entry_28,site_1,replication_2,growing_period_4,7.0,6.6044650401407505
entry_28,site_1,replication_2,growing_period_4,8.0,4.717864665103861
entry_28,site_1,replication_2,growing_period_4,9.0,2.4444216046734937
entry_28,site_1,replication_3,growing_period_1,0.0,0.0
entry_28,site_1,replication_3,growing_period_1,1.0,0.1823706129227275
entry_28,site_1,replication_3,growing_period_1,2.0,1.336160157934027
entry_28,site_1,replication_3,growing_period_1,3.0,0.4477896608051084
entry_28,site_1,replication_3,growing_period_1,4.0,0.6011442518971748
entry_28,site_1,replication_3,growing_period_1,5.0,1.8739391213391206
entry_28,site_1,replication_3,growing_period_1,6.0,2.586602116682492
entry_28,site_1,replication_3,growing_period_1,7.0,1.9024334574475126
entry_28,site_1,replication_3,growing_period_1,8.0,6.668760180438653
entry_28,site_1,replication_3,growing_period_1,9.0,4.543909890064388
entry_28,site_1,replication_3,growing_period_2,0.0,0.0
entry_28,site_1,replication_3,growing_period_2,1.0,0.7666817541992423
entry_28,site_1,replication_3,growing_period_2,2.0,1.0223668050288597
entry_28,site_1,replication_3,growing_period_2,3.0,2.42536440174457
entry_28,site_1,replication_3,growing_period_2,4.0,2.0100695828502517
entry_28,site_1,replication_3,growing_period_2,5.0,3.963290360634661
entry_28,site_1,replication_3,growing_period_2,6.0,4.6607208293586035
entry_28,site_1,replication_3,growing_period_2,7.0,3.6911618294973505
entry_28,site_1,replication_3,growing_period_2,8.0,1.912837440139126
entry_28,site_1,replication_3,growing_period_2,9.0,2.3933592579125467
entry_28,site_1,replication_3,growing_period_3,0.0,0.0
entry_28,site_1,replication_3,growing_period_3,1.0,0.8194133246967138
entry_28,site_1,replication_3,growing_period_3,2.0,1.4965263951682088
entry_28,site_1,replication_3,growing_period_3,3.0,2.024750558010131
entry_28,site_1,replication_3,growing_period_3,4.0,3.834162359995699
entry_28,site_1,replication_3,growing_period_3,5.0,3.27750195295145
entry_28,site_1,replication_3,growing_period_3,6.0,1.80170376078663
entry_28,site_1,replication_3,growing_period_3,7.0,6.349115280558173
entry_28,site_1,replication_3,growing_period_3,8.0,5.820671245577125
entry_28,site_1,replication_3,growing_period_3,9.0,8.676874867739725
entry_28,site_1,replication_3,growing_period_4,0.0,0.0
entry_28,site_1,replication_3,growing_period_4,1.0,0.6026192575579709
entry_28,site_1,replication_3,growing_period_4,2.0,0.42202264111119825
entry_28,site_1,replication_3,growing_period_4,3.0,1.326626429692951
entry_28,site_1,replication_3,growing_period_4,4.0,0.8573643114512949
entry_28,site_1,replication_3,growing_period_4,5.0,2.373190759475441
entry_28,site_1,replication_3,growing_period_4,6.0,2.3741178873225635
entry_28,site_1,replication_3,growing_period_4,7.0,1.2755132783264962
entry_28,site_1,replication_3,growing_period_4,8.0,7.800518341011591
entry_28,site_1,replication_3,growing_period_4,9.0,5.175760662149237
entry_28,site_2,replication_1,growing_period_1,0.0,0.0
entry_28,site_2,replication_1,growing_period_1,1.0,0.2657700068022246
entry_28,site_2,replication_1,growing_period_1,2.0,1.3836403600585232
entry_28,site_2,replication_1,growing_period_1,3.0,2.975780825871845
entry_28,site_2,replication_1,growing_period_1,4.0,2.48089099935734
entry_28,site_2,replication_1,growing_period_1,5.0,1.4796734802987876
entry_28,site_2,replication_1,growing_period_1,6.0,3.887722928337466
entry_28,site_2,replication_1,growing_period_1,7.0,3.836924246020254
entry_28,site_2,replication_1,growing_period_1,8.0,7.6234763255735
entry_28,site_2,replication_1,growing_period_1,9.0,7.240507358867418
entry_28,site_2,replication_1,growing_period_2,0.0,0.0
entry_28,site_2,replication_1,growing_period_2,1.0,0.4738125516870142
entry_28,site_2,replication_1,growing_period_2,2.0,0.08728440963849282
entry_28,site_2,replication_1,growing_period_2,3.0,1.2644878451934831
entry_28,site_2,replication_1,growing_period_2,4.0,0.39878574046790816
entry_28,site_2,replication_1,growing_period_2,5.0,3.6437902378511717
entry_28,site_2,replication_1,growing_period_2,6.0,4.924496997592962
entry_28,site_2,replication_1,growing_period_2,7.0,4.1565791995117065
entry_28,site_2,replication_1,growing_period_2,8.0,3.9463332808801432
entry_28,site_2,replication_1,growing_period_2,9.0,2.9337543977325327
entry_28,site_2,replication_1,growing_period_3,0.0,0.0
entry_28,site_2,replication_1,growing_period_3,1.0,0.4822149243608149
entry_28,site_2,replication_1,growing_period_3,2.0,1.9648460731274537
entry_28,site_2,replication_1,growing_period_3,3.0,0.21997122145220027
entry_28,site_2,replication_1,growing_period_3,4.0,3.949996214691676
entry_28,site_2,replication_1,growing_period_3,5.0,3.6742584203899624
entry_28,site_2,replication_1,growing_period_3,6.0,1.8946452766301216
entry_28,site_2,replication_1,growing_period_3,7.0,6.538007944324734
entry_28,site_2,replication_1,growing_period_3,8.0,5.0112546863595195
entry_28,site_2,replication_1,growing_period_3,9.0,8.92389949329285
entry_28,site_2,replication_1,growing_period_4,0.0,0.0
entry_28,site_2,replication_1,growing_period_4,1.0,0.5368680159936227
entry_28,site_2,replication_1,growing_period_4,2.0,1.1250734290813074
entry_28,site_2,replication_1,growing_period_4,3.0,0.9590605216044673
entry_28,site_2,replication_1,growing_period_4,4.0,1.9613311323286562
entry_28,site_2,replication_1,growing_period_4,5.0,4.695883567921011
entry_28,site_2,replication_1,growing_period_4,6.0,4.888514714696408
entry_28,site_2,replication_1,growing_period_4,7.0,4.92245496154118
entry_28,site_2,replication_1,growing_period_4,8.0,4.348905466918757
entry_28,site_2,replication_1,growing_period_4,9.0,7.656185351041015
entry_28,site_2,replication_2,growing_period_1,0.0,0.0
entry_28,site_2,replication_2,growing_period_1,1.0,0.6528006441498352
entry_28,site_2,replication_2,growing_period_1,2.0,0.10501545165550641
entry_28,site_2,replication_2,growing_period_1,3.0,0.25167131650978525
entry_28,site_2,replication_2,growing_period_1,4.0,1.8428489299982211
entry_28,site_2,replication_2,growing_period_1,5.0,4.303656184041623
entry_28,site_2,replication_2,growing_period_1,6.0,2.6022103742255864
entry_28,site_2,replication_2,growing_period_1,7.0,6.359222420664858
entry_28,site_2,replication_2,growing_period_1,8.0,2.1512380665793627
entry_28,site_2,replication_2,growing_period_1,9.0,2.534835764413362
entry_28,site_2,replication_2,growing_period_2,0.0,0.0
entry_28,site_2,replication_2,growing_period_2,1.0,0.6152514280098191
entry_28,site_2,replication_2,growing_period_2,2.0,1.1819160875723465
entry_28,site_2,replication_2,growing_period_2,3.0,2.8264608367603827
entry_28,site_2,replication_2,growing_period_2,4.0,3.4106779012327757
entry_28,site_2,replication_2,growing_period_2,5.0,1.2614509656237594
entry_28,site_2,replication_2,growing_period_2,6.0,1.2104138523102108
entry_28,site_2,replication_2,growing_period_2,7.0,1.317519776126204
entry_28,site_2,replication_2,growing_period_2,8.0,5.390837326604626
entry_28,site_2,replication_2,growing_period_2,9.0,8.240461630356652
entry_28,site_2,replication_2,growing_period_3,0.0,0.0
entry_28,site_2,replication_2,growing_period_3,1.0,0.10524035186105818
entry_28,site_2,replication_2,growing_period_3,2.0,1.322597271298183
entry_28,site_2,replication_2,growing_period_3,3.0,2.813021989205094
entry_28,site_2,replication_2,growing_period_3,4.0,1.718409882679154
entry_28,site_2,replication_2,growing_period_3,5.0,1.6493547124024248
entry_28,site_2,replication_2,growing_period_3,6.0,5.855584310279433
entry_28,site_2,replication_2,growing_period_3,7.0,3.0602354364580417
entry_28,site_2,replication_2,growing_period_3,8.0,3.5208389666782063
entry_28,site_2,replication_2,growing_period_3,9.0,5.0783182307111145
entry_28,site_2,replication_2,growing_period_4,0.0,0.0
entry_28,site_2,replication_2,growing_period_4,1.0,0.08895123373263447
entry_28,site_2,replication_2,growing_period_4,2.0,0.2015317289590739
entry_28,site_2,replication_2,growing_period_4,3.0,1.0499208708805454
entry_28,site_2,replication_2,growing_period_4,4.0,0.6363321298048454
entry_28,site_2,replication_2,growing_period_4,5.0,3.547564882638456
entry_28,site_2,replication_2,growing_period_4,6.0,5.22531432116798
entry_28,site_2,replication_2,growing_period_4,7.0,4.800294207063651
entry_28,site_2,replication_2,growing_period_4,8.0,5.008674765275868
entry_28,site_2,replication_2,growing_period_4,9.0,4.813313941042081
entry_28,site_2,replication_3,growing_period_1,0.0,0.0
entry_28,site_2,replication_3,growing_period_1,1.0,0.5283768589647443
entry_28,site_2,replication_3,growing_period_1,2.0,1.5233102877798348
entry_28,site_2,replication_3,growing_period_1,3.0,1.4441466176708535
entry_28,site_2,replication_3,growing_period_1,4.0,2.192345374389907
entry_28,site_2,replication_3,growing_period_1,5.0,4.265552372367958
entry_28,site_2,replication_3,growing_period_1,6.0,2.6004772433978456
entry_28,site_2,replication_3,growing_period_1,7.0,4.128885020153735
entry_28,site_2,replication_3,growing_period_1,8.0,2.182366076847015
entry_28,site_2,replication_3,growing_period_1,9.0,8.74379555030692
entry_28,site_2,replication_3,growing_period_2,0.0,0.0
entry_28,site_2,replication_3,growing_period_2,1.0,0.17037724275927268
entry_28,site_2,replication_3,growing_period_2,2.0,0.37968639812339344
entry_28,site_2,replication_3,growing_period_2,3.0,2.494949340945557
entry_28,site_2,replication_3,growing_period_2,4.0,2.026198756084781
entry_28,site_2,replication_3,growing_period_2,5.0,3.692828934086714
entry_28,site_2,replication_3,growing_period_2,6.0,1.0298780085817478
entry_28,site_2,replication_3,growing_period_2,7.0,0.23346690917836022
entry_28,site_2,replication_3,growing_period_2,8.0,3.49475725658548
entry_28,site_2,replication_3,growing_period_2,9.0,7.138438327229272
entry_28,site_2,replication_3,growing_period_3,0.0,0.0
entry_28,site_2,replication_3,growing_period_3,1.0,0.6259560757937442
entry_28,site_2,replication_3,growing_period_3,2.0,0.9437185830508381
entry_28,site_2,replication_3,growing_period_3,3.0,1.3578321128708788
entry_28,site_2,replication_3,growing_period_3,4.0,3.8928463077671265
entry_28,site_2,replication_3,growing_period_3,5.0,3.451226305220436
entry_28,site_2,replication_3,growing_period_3,6.0,2.181810126397021
entry_28,site_2,replication_3,growing_period_3,7.0,1.8258034796841525
entry_28,site_2,replication_3,growing_period_3,8.0,0.5757686084243133
entry_28,site_2,replication_3,growing_period_3,9.0,2.6453581837294293
entry_28,site_2,replication_3,growing_period_4,0.0,0.0
entry_28,site_2,replication_3,growing_period_4,1.0,0.4869617095101074
entry_28,site_2,replication_3,growing_period_4,2.0,0.37154039468705014
entry_28,site_2,replication_3,growing_period_4,3.0,2.118068612967425
entry_28,site_2,replication_3,growing_period_4,4.0,2.3837929043036667
entry_28,site_2,replication_3,growing_period_4,5.0,4.4199884850864635
entry_28,site_2,replication_3,growing_period_4,6.0,2.353431468743185
entry_28,site_2,replication_3,growing_period_4,7.0,2.9045288048597215
entry_28,site_2,replication_3,growing_period_4,8.0,5.024266476323037
entry_28,site_2,replication_3,growing_period_4,9.0,5.65834857337459
entry_29,site_1,replication_1,growing_period_1,0.0,0.0
entry_29,site_1,replication_1,growing_period_1,1.0,0.5065482847798441
entry_29,site_1,replication_1,growing_period_1,2.0,1.7793179953466411
entry_29,site_1,replication_1,growing_period_1,3.0,1.816829059442696
entry_29,site_1,replication_1,growing_period_1,4.0,0.8146523150489928
entry_29,site_1,replication_1,growing_period_1,5.0,4.662591727222249
entry_29,site_1,replication_1,growing_period_1,6.0,4.558796913388465
entry_29,site_1,replication_1,growing_period_1,7.0,0.00542545436191808
entry_29,site_1,replication_1,growing_period_1,8.0,5.512553047706734
entry_29,site_1,replication_1,growing_period_1,9.0,5.810936710146812
entry_29,site_1,replication_1,growing_period_2,0.0,0.0
entry_29,site_1,replication_1,growing_period_2,1.0,0.5685484195576328
entry_29,site_1,replication_1,growing_period_2,2.0,1.0507749689997266
entry_29,site_1,replication_1,growing_period_2,3.0,2.6729641300998424
entry_29,site_1,replication_1,growing_period_2,4.0,2.7557841242242085
entry_29,site_1,replication_1,growing_period_2,5.0,4.687449517806833
entry_29,site_1,replication_1,growing_period_2,6.0,4.856140673006206
entry_29,site_1,replication_1,growing_period_2,7.0,6.13908615330625
entry_29,site_1,replication_1,growing_period_2,8.0,7.659084097128348
entry_29,site_1,replication_1,growing_period_2,9.0,8.52363524207366
entry_29,site_1,replication_1,growing_period_3,0.0,0.0
entry_29,site_1,replication_1,growing_period_3,1.0,0.7058063068765703
entry_29,site_1,replication_1,growing_period_3,2.0,1.7671878590990242
entry_29,site_1,replication_1,growing_period_3,3.0,2.0101646213700053
entry_29,site_1,replication_1,growing_period_3,4.0,3.192691379744999
entry_29,site_1,replication_1,growing_period_3,5.0,0.7712454978813377
entry_29,site_1,replication_1,growing_period_3,6.0,4.052828101938955
entry_29,site_1,replication_1,growing_period_3,7.0,0.3324826895232257
entry_29,site_1,replication_1,growing_period_3,8.0,1.186152809326886
entry_29,site_1,replication_1,growing_period_3,9.0,4.5195886559301535
entry_29,site_1,replication_1,growing_period_4,0.0,0.0
entry_29,site_1,replication_1,growing_period_4,1.0,0.9445263469747806
entry_29,site_1,replication_1,growing_period_4,2.0,1.1357591854597704
entry_29,site_1,replication_1,growing_period_4,3.0,2.439386035446463
entry_29,site_1,replication_1,growing_period_4,4.0,0.4238107429533624
entry_29,site_1,replication_1,growing_period_4,5.0,3.129837384685157
entry_29,site_1,replication_1,growing_period_4,6.0,0.6510993438656294
entry_29,site_1,replication_1,growing_period_4,7.0,1.4315542695144048
entry_29,site_1,replication_1,growing_period_4,8.0,3.0192489536449862
entry_29,site_1,replication_1,growing_period_4,9.0,0.3483739955518475
entry_29,site_1,replication_2,growing_period_1,0.0,0.0
entry_29,site_1,replication_2,growing_period_1,1.0,0.4395303197030142
entry_29,site_1,replication_2,growing_period_1,2.0,1.2242200486049255
entry_29,site_1,replication_2,growing_period_1,3.0,2.38948131265971
entry_29,site_1,replication_2,growing_period_1,4.0,2.004234539775547
entry_29,site_1,replication_2,growing_period_1,5.0,1.9534391101482207
entry_29,site_1,replication_2,growing_period_1,6.0,4.551560876591594
entry_29,site_1,replication_2,growing_period_1,7.0,3.255349671400255
entry_29,site_1,replication_2,growing_period_1,8.0,2.006885563921746
entry_29,site_1,replication_2,growing_period_1,9.0,3.3823036742574613
entry_29,site_1,replication_2,growing_period_2,0.0,0.0
entry_29,site_1,replication_2,growing_period_2,1.0,0.7158668818641385
entry_29,site_1,replication_2,growing_period_2,2.0,1.7868179973114344
entry_29,site_1,replication_2,growing_period_2,3.0,2.7737896457512203
entry_29,site_1,replication_2,growing_period_2,4.0,2.741458829247035
entry_29,site_1,replication_2,growing_period_2,5.0,4.016171375137489
entry_29,site_1,replication_2,growing_period_2,6.0,5.601861291267026
entry_29,site_1,replication_2,growing_period_2,7.0,3.230211034647743
entry_29,site_1,replication_2,growing_period_2,8.0,7.44343272340616
entry_29,site_1,replication_2,growing_period_2,9.0,3.35814151843985
entry_29,site_1,replication_2,growing_period_3,0.0,0.0
entry_29,site_1,replication_2,growing_period_3,1.0,0.15942576977691694
entry_29,site_1,replication_2,growing_period_3,2.0,1.5811723233263708
entry_29,site_1,replication_2,growing_period_3,3.0,0.7152846158577434
entry_29,site_1,replication_2,growing_period_3,4.0,3.4405572436507406
entry_29,site_1,replication_2,growing_period_3,5.0,0.25630632292789257
entry_29,site_1,replication_2,growing_period_3,6.0,0.5628066628612017
entry_29,site_1,replication_2,growing_period_3,7.0,6.612859807883372
entry_29,site_1,replication_2,growing_period_3,8.0,6.905884686514157
entry_29,site_1,replication_2,growing_period_3,9.0,1.9177692830791937
entry_29,site_1,replication_2,growing_period_4,0.0,0.0
entry_29,site_1,replication_2,growing_period_4,1.0,0.41329690131434094
entry_29,site_1,replication_2,growing_period_4,2.0,1.7466036105007379
entry_29,site_1,replication_2,growing_period_4,3.0,1.784286632302884
entry_29,site_1,replication_2,growing_period_4,4.0,3.8981677678094804
entry_29,site_1,replication_2,growing_period_4,5.0,3.2159838592198176
entry_29,site_1,replication_2,growing_period_4,6.0,2.662596134612763
entry_29,site_1,replication_2,growing_period_4,7.0,6.237875017963587
entry_29,site_1,replication_2,growing_period_4,8.0,4.852359543972965
entry_29,site_1,replication_2,growing_period_4,9.0,4.508067798920362
entry_29,site_1,replication_3,growing_period_1,0.0,0.0
entry_29,site_1,replication_3,growing_period_1,1.0,0.6865668518175727
entry_29,site_1,replication_3,growing_period_1,2.0,0.2986591140271402
entry_29,site_1,replication_3,growing_period_1,3.0,0.9197922802799724
entry_29,site_1,replication_3,growing_period_1,4.0,3.388635441378475
entry_29,site_1,replication_3,growing_period_1,5.0,4.6037698223569095
entry_29,site_1,replication_3,growing_period_1,6.0,3.813059269800039
entry_29,site_1,replication_3,growing_period_1,7.0,4.879759674049789
entry_29,site_1,replication_3,growing_period_1,8.0,2.6768728204011865
entry_29,site_1,replication_3,growing_period_1,9.0,6.12938513006639
entry_29,site_1,replication_3,growing_period_2,0.0,0.0
entry_29,site_1,replication_3,growing_period_2,1.0,0.7292464099097142
entry_29,site_1,replication_3,growing_period_2,2.0,1.088449765538811
entry_29,site_1,replication_3,growing_period_2,3.0,0.19069020029688666
entry_29,site_1,replication_3,growing_period_2,4.0,1.891215936337078
entry_29,site_1,replication_3,growing_period_2,5.0,3.5151133970707744
entry_29,site_1,replication_3,growing_period_2,6.0,4.814154664399592
entry_29,site_1,replication_3,growing_period_2,7.0,0.9956120784200908
entry_29,site_1,replication_3,growing_period_2,8.0,5.832656385254806
entry_29,site_1,replication_3,growing_period_2,9.0,8.695128743267801
entry_29,site_1,replication_3,growing_period_3,0.0,0.0
entry_29,site_1,replication_3,growing_period_3,1.0,0.37050915117337924
entry_29,site_1,replication_3,growing_period_3,2.0,0.6752994686273692
entry_29,site_1,replication_3,growing_period_3,3.0,2.354335549232143
entry_29,site_1,replication_3,growing_period_3,4.0,0.9336206690938478
entry_29,site_1,replication_3,growing_period_3,5.0,3.4543496327730243
entry_29,site_1,replication_3,growing_period_3,6.0,4.124742582945598
entry_29,site_1,replication_3,growing_period_3,7.0,3.619764326578707
entry_29,site_1,replication_3,growing_period_3,8.0,7.717690877758056
entry_29,site_1,replication_3,growing_period_3,9.0,8.528693343621176
entry_29,site_1,replication_3,growing_period_4,0.0,0.0
entry_29,site_1,replication_3,growing_period_4,1.0,0.9908113701184131
entry_29,site_1,replication_3,growing_period_4,2.0,0.34473057377353755
entry_29,site_1,replication_3,growing_period_4,3.0,1.7107515231842352
entry_29,site_1,replication_3,growing_period_4,4.0,2.4358704514570118
entry_29,site_1,replication_3,growing_period_4,5.0,2.440938714214198
entry_29,site_1,replication_3,growing_period_4,6.0,2.543984051482836
entry_29,site_1,replication_3,growing_period_4,7.0,5.501828830147485
entry_29,site_1,replication_3,growing_period_4,8.0,2.080539215410437
entry_29,site_1,replication_3,growing_period_4,9.0,8.812184634092818
entry_29,site_2,replication_1,growing_period_1,0.0,0.0
entry_29,site_2,replication_1,growing_period_1,1.0,0.2856103035392946
entry_29,site_2,replication_1,growing_period_1,2.0,1.4964233721342997
entry_29,site_2,replication_1,growing_period_1,3.0,2.564301713557095
entry_29,site_2,replication_1,growing_period_1,4.0,0.8858561286308604
entry_29,site_2,replication_1,growing_period_1,5.0,0.6941299402910267
entry_29,site_2,replication_1,growing_period_1,6.0,5.792179120565994
entry_29,site_2,replication_1,growing_period_1,7.0,3.5055595610921295
entry_29,site_2,replication_1,growing_period_1,8.0,1.1878929113756787
entry_29,site_2,replication_1,growing_period_1,9.0,5.639365254494568
entry_29,site_2,replication_1,growing_period_2,0.0,0.0
entry_29,site_2,replication_1,growing_period_2,1.0,0.6483731143106856
entry_29,site_2,replication_1,growing_period_2,2.0,0.4851613385259852
entry_29,site_2,replication_1,growing_period_2,3.0,2.2873451235120124
entry_29,site_2,replication_1,growing_period_2,4.0,0.5751460351088493
entry_29,site_2,replication_1,growing_period_2,5.0,2.8435040206539037
entry_29,site_2,replication_1,growing_period_2,6.0,4.695846918683428
entry_29,site_2,replication_1,growing_period_2,7.0,6.576487875189805
entry_29,site_2,replication_1,growing_period_2,8.0,4.958624532157183
entry_29,site_2,replication_1,growing_period_2,9.0,1.1689579250843711
entry_29,site_2,replication_1,growing_period_3,0.0,0.0
entry_29,site_2,replication_1,growing_period_3,1.0,0.6589220160692282
entry_29,site_2,replication_1,growing_period_3,2.0,1.7366019142310558
entry_29,site_2,replication_1,growing_period_3,3.0,2.293528125419299
entry_29,site_2,replication_1,growing_period_3,4.0,2.9619469406333288
entry_29,site_2,replication_1,growing_period_3,5.0,4.772435042181492
entry_29,site_2,replication_1,growing_period_3,6.0,5.326777911463906
entry_29,site_2,replication_1,growing_period_3,7.0,5.800769039725868
entry_29,site_2,replication_1,growing_period_3,8.0,5.180642010393876
entry_29,site_2,replication_1,growing_period_3,9.0,8.22443083548357
entry_29,site_2,replication_1,growing_period_4,0.0,0.0
entry_29,site_2,replication_1,growing_period_4,1.0,0.8904641478287044
entry_29,site_2,replication_1,growing_period_4,2.0,1.427070996945562
entry_29,site_2,replication_1,growing_period_4,3.0,2.6919638182122796
entry_29,site_2,replication_1,growing_period_4,4.0,2.9966463929809177
entry_29,site_2,replication_1,growing_period_4,5.0,4.479040889770237
entry_29,site_2,replication_1,growing_period_4,6.0,5.757332980057504
entry_29,site_2,replication_1,growing_period_4,7.0,1.0331999590000904
entry_29,site_2,replication_1,growing_period_4,8.0,4.181705252537801
entry_29,site_2,replication_1,growing_period_4,9.0,4.845600576811566
entry_29,site_2,replication_2,growing_period_1,0.0,0.0
entry_29,site_2,replication_2,growing_period_1,1.0,0.650629384173417
entry_29,site_2,replication_2,growing_period_1,2.0,1.8197778661909687
entry_29,site_2,replication_2,growing_period_1,3.0,2.8219459884629994
entry_29,site_2,replication_2,growing_period_1,4.0,0.1706783307488382
entry_29,site_2,replication_2,growing_period_1,5.0,1.848981191081978
entry_29,site_2,replication_2,growing_period_1,6.0,5.946238801697256
entry_29,site_2,replication_2,growing_period_1,7.0,4.875259475446198
entry_29,site_2,replication_2,growing_period_1,8.0,6.895961400505583
entry_29,site_2,replication_2,growing_period_1,9.0,4.356261612058171
entry_29,site_2,replication_2,growing_period_2,0.0,0.0
entry_29,site_2,replication_2,growing_period_2,1.0,0.5842923474911301
entry_29,site_2,replication_2,growing_period_2,2.0,0.8141644116514046
entry_29,site_2,replication_2,growing_period_2,3.0,0.34011638001819766
entry_29,site_2,replication_2,growing_period_2,4.0,3.1731868412575217
entry_29,site_2,replication_2,growing_period_2,5.0,4.413872048568619
entry_29,site_2,replication_2,growing_period_2,6.0,5.887471146907046
entry_29,site_2,replication_2,growing_period_2,7.0,5.765256062776586
entry_29,site_2,replication_2,growing_period_2,8.0,2.9807981312768757
entry_29,site_2,replication_2,growing_period_2,9.0,5.377802057050664
entry_29,site_2,replication_2,growing_period_3,0.0,0.0
entry_29,site_2,replication_2,growing_period_3,1.0,0.974966868677639
entry_29,site_2,replication_2,growing_period_3,2.0,1.6951592436661664
entry_29,site_2,replication_2,growing_period_3,3.0,2.894251851316682
entry_29,site_2,replication_2,growing_period_3,4.0,3.564272786682859
entry_29,site_2,replication_2,growing_period_3,5.0,3.0217877699119433
entry_29,site_2,replication_2,growing_period_3,6.0,2.1765143347752196
entry_29,site_2,replication_2,growing_period_3,7.0,3.9940220038881584
entry_29,site_2,replication_2,growing_period_3,8.0,5.764343814318643
entry_29,site_2,replication_2,growing_period_3,9.0,4.668766493007081
entry_29,site_2,replication_2,growing_period_4,0.0,0.0
entry_29,site_2,replication_2,growing_period_4,1.0,0.5405728765843787
entry_29,site_2,replication_2,growing_period_4,2.0,1.787993702588368
entry_29,site_2,replication_2,growing_period_4,3.0,0.3279978529852349
entry_29,site_2,replication_2,growing_period_4,4.0,3.8209243432510487
entry_29,site_2,replication_2,growing_period_4,5.0,3.965472597307848
entry_29,site_2,replication_2,growing_period_4,6.0,5.7512359309641585
entry_29,site_2,replication_2,growing_period_4,7.0,0.012660591388366817
entry_29,site_2,replication_2,growing_period_4,8.0,2.133102456612309
entry_29,site_2,replication_2,growing_period_4,9.0,4.937115021293698
entry_29,site_2,replication_3,growing_period_1,0.0,0.0
entry_29,site_2,replication_3,growing_period_1,1.0,0.38768526848108587
entry_29,site_2,replication_3,growing_period_1,2.0,1.3981179297567703
entry_29,site_2,replication_3,growing_period_1,3.0,2.7839245909229597
entry_29,site_2,replication_3,growing_period_1,4.0,3.372728082257144
entry_29,site_2,replication_3,growing_period_1,5.0,1.1579245251200765
entry_29,site_2,replication_3,growing_period_1,6.0,3.566441760503354
entry_29,site_2,replication_3,growing_period_1,7.0,2.9695771251164964
entry_29,site_2,replication_3,growing_period_1,8.0,3.4671691477468736
entry_29,site_2,replication_3,growing_period_1,9.0,2.777550294095418
entry_29,site_2,replication_3,growing_period_2,0.0,0.0
entry_29,site_2,replication_3,growing_period_2,1.0,0.14972198313009233
entry_29,site_2,replication_3,growing_period_2,2.0,0.7911294140080427
entry_29,site_2,replication_3,growing_period_2,3.0,2.5921806852401996
entry_29,site_2,replication_3,growing_period_2,4.0,2.9706277171447804
